,Unnamed: 0,Price,Area,Location,No. of Bedrooms,Resale,CarParking,Prsqft
430,648,170.0,3006,Dwarka More,4,1,9,5655.355954757152
431,649,170.0,1160,Dwarka More,2,1,9,14655.172413793103
432,650,25.0,630,Govindpuri,2,1,0,3968.253968253968
433,651,23.0,540,Govindpuri,2,1,0,4259.259259259259
434,652,25.0,540,Govindpuri,2,1,0,4629.62962962963
435,653,25.0,520,Govindpuri,2,0,0,4807.692307692308
436,654,40.0,810,Govindpuri,3,1,0,4938.271604938272
437,655,24.0,585,Govindpuri,2,1,0,4102.564102564103
438,656,24.5,585,Govindpuri,2,1,0,4188.034188034188
439,657,38.0,820,Govindpuri,3,1,0,4634.146341463415
440,658,25.0,585,Govindpuri,2,1,0,4273.504273504273
441,659,23.0,540,Govindpuri,2,1,0,4259.259259259259
442,660,24.0,585,Govindpuri,2,1,0,4102.564102564103
443,661,24.0,600,Govindpuri,2,1,0,4000.0
444,662,23.0,540,Govindpuri,2,1,0,4259.259259259259
445,663,25.49,585,Govindpuri,2,1,9,4357.264957264957
446,664,23.99,620,Govindpuri,2,1,9,3869.3548387096776
447,666,24.5,900,Govindpuri,3,1,9,2722.222222222222
448,667,116.0,900,Govindpuri,3,1,9,12888.888888888889
449,668,24.0,900,Govindpuri,3,1,9,2666.6666666666665
450,671,151.0,1350,Greater Kailash,2,1,0,11185.185185185184
451,672,21.0,450,Greater Kailash,1,1,0,4666.666666666667
452,679,1086.0,6976,Greater Kailash,5,0,9,15567.660550458717
453,685,185.0,7251,Greater Kailash,5,0,9,2551.372224520756
454,687,300.0,2700,Greater Kailash,4,0,9,11111.111111111111
455,693,178.0,7251,Greater Kailash,5,1,9,2454.833816025376
456,694,240.0,6650,Greater Kailash,4,1,9,3609.0225563909776
457,696,800.0,5550,Greater Kailash,4,1,9,14414.414414414414
458,698,28.0,1000,Greater Kailash,3,1,9,2800.0
459,699,28.9,1000,Greater Kailash,3,1,9,2890.0
460,700,350.0,9000,Greater Kailash,5,1,9,3888.8888888888887
461,701,22.54,800,Greater Kailash,2,1,9,2817.5
462,702,28.0,800,Greater Kailash,2,1,9,3500.0
463,703,29.0,1000,Greater Kailash,3,1,9,2900.0
464,704,22.83,1000,Greater Kailash,3,1,9,2283.0
465,705,22.92,800,Greater Kailash,2,1,9,2865.0
466,706,24.0,800,Greater Kailash,2,1,9,3000.0
467,707,200.0,1250,Greater Kailash,3,1,9,16000.0
468,708,27.15,800,Greater Kailash,2,1,9,3393.75
469,709,30.25,1000,Greater Kailash,3,1,9,3025.0
470,711,23.0,800,Greater Kailash,2,1,9,2875.0
471,712,29.9,800,Greater Kailash,2,1,9,3737.5
472,713,28.96,1000,Greater Kailash,3,1,9,2896.0
473,714,22.62,1000,Greater Kailash,3,1,9,2262.0
474,715,28.13,800,Greater Kailash,2,1,9,3516.25
475,717,22.62,800,Greater Kailash,2,1,9,2827.5
476,718,28.13,800,Greater Kailash,2,1,9,3516.25
477,720,30.05,800,Greater Kailash,2,1,9,3756.25
478,721,23.74,1000,Greater Kailash,3,1,9,2374.0
479,722,29.8,800,Greater Kailash,2,1,9,3725.0
480,723,22.5,800,Greater Kailash,2,1,9,2812.5
481,724,30.25,1000,Greater Kailash,3,1,9,3025.0
482,726,23.0,800,Greater Kailash,2,1,9,2875.0
483,727,29.9,800,Greater Kailash,2,1,9,3737.5
484,728,23.21,1000,Greater Kailash,3,1,9,2321.0
485,729,21.24,800,Greater Kailash,2,1,9,2655.0
486,730,27.23,800,Greater Kailash,2,1,9,3403.75
487,731,22.5,1000,Greater Kailash,3,1,9,2250.0
488,732,21.24,800,Greater Kailash,2,1,9,2655.0
489,733,27.23,800,Greater Kailash,2,1,9,3403.75
490,734,28.93,1000,Greater Kailash,3,1,9,2893.0
491,735,22.0,888,Greater Kailash,2,1,9,2477.4774774774774
492,736,80.0,965,Greater Kailash,2,1,9,8290.155440414508
493,737,115.0,900,Greater Kailash,2,1,9,12777.777777777776
494,739,57.12,965,Greater Kailash,2,1,9,5919.170984455958
495,741,320.0,2412,Greater Kailash,2,1,9,13266.998341625207
496,742,42.0,750,Hari Nagar,2,1,0,5600.0
497,743,51.0,900,Hari Nagar,2,1,0,5666.666666666667
498,744,45.0,900,Hari Nagar,2,1,0,5000.0
499,745,30.0,450,Hari Nagar,1,1,0,6666.666666666667
500,746,36.0,650,Hari Nagar,2,1,0,5538.461538461538
501,747,30.0,450,Hari Nagar,1,1,0,6666.666666666667
502,748,51.0,900,Hari Nagar,2,1,0,5666.666666666667
503,749,42.0,800,Hari Nagar,2,1,0,5250.0
504,750,30.0,450,Hari Nagar,1,1,0,6666.666666666667
505,751,36.0,650,Hari Nagar,2,1,0,5538.461538461538
506,752,30.0,500,Hari Nagar,1,1,0,6000.0
507,754,160.0,1980,Hari Nagar,4,1,9,8080.80808080808
508,755,31.0,507,Hari Nagar,2,1,9,6114.39842209073
509,756,33.0,800,Hari Nagar,3,1,9,4125.0
510,757,21.99,890,Hari Nagar,3,1,9,2470.7865168539324
511,758,37.0,1103,Hari Nagar,2,1,9,3354.487760652765
512,759,26.99,1160,Hari Nagar,3,1,9,2326.7241379310344
513,760,26.0,600,Hari Nagar,1,1,9,4333.333333333333
514,761,24.0,600,Hari Nagar,1,1,9,4000.0
515,762,26.0,650,Hari Nagar,1,1,9,4000.0
516,763,35.0,750,Hari Nagar,2,1,9,4666.666666666667
517,764,65.0,1200,Hari Nagar,2,1,9,5416.666666666667
518,766,21.0,650,Hari Nagar,2,1,9,3230.769230769231
519,767,25.0,550,Hari Nagar,1,1,9,4545.454545454545
520,768,25.0,810,Hari Nagar,2,1,9,3086.41975308642
521,770,54.0,750,Hari Nagar,2,1,9,7200.0
522,771,45.0,1200,Hari Nagar,2,1,9,3750.0
523,772,56.0,550,Hari Nagar,1,1,9,10181.818181818182
524,773,29.0,810,Hari Nagar,2,1,9,3580.246913580247
525,774,115.0,900,Hari Nagar,2,1,9,12777.777777777776
526,775,27.5,630,Jamia Nagar,2,1,0,4365.079365079365
527,776,30.0,650,Jamia Nagar,2,0,0,4615.384615384615
528,777,37.0,855,Jamia Nagar,3,1,0,4327.485380116959
529,778,36.0,855,Jamia Nagar,3,1,0,4210.526315789473
530,779,25.0,540,Jamia Nagar,2,1,0,4629.62962962963
531,780,38.0,1000,Jamia Nagar,3,1,0,3800.0
532,781,37.0,855,Jamia Nagar,3,1,0,4327.485380116959
533,782,22.0,585,Jamia Nagar,2,1,0,3760.6837606837607
534,783,37.0,855,Jamia Nagar,3,1,0,4327.485380116959
535,784,24.0,585,Jamia Nagar,2,1,0,4102.564102564103
536,785,25.0,750,Jamia Nagar,2,1,0,3333.333333333333
537,786,39.0,900,Jamia Nagar,3,1,0,4333.333333333333
538,787,25.0,675,Jamia Nagar,2,1,0,3703.703703703704
539,788,39.0,900,Jamia Nagar,3,1,0,4333.333333333333
540,789,25.0,540,Jamia Nagar,2,1,0,4629.62962962963
541,790,25.0,675,Jamia Nagar,2,1,0,3703.703703703704
542,791,25.0,675,Jamia Nagar,2,1,0,3703.703703703704
543,792,25.0,675,Jamia Nagar,2,1,0,3703.703703703704
544,793,36.0,855,Jamia Nagar,3,1,0,4210.526315789473
545,794,34.0,675,Jamia Nagar,2,1,0,5037.037037037037
546,795,36.0,855,Jamia Nagar,3,1,0,4210.526315789473
547,796,34.0,675,Jamia Nagar,2,1,0,5037.037037037037
548,797,25.0,700,Jamia Nagar,2,1,0,3571.428571428572
549,798,50.0,1000,Jamia Nagar,3,1,0,5000.0
550,799,25.0,540,Jamia Nagar,2,1,0,4629.62962962963
551,800,36.0,855,Jamia Nagar,3,1,0,4210.526315789473
552,801,41.0,855,Jamia Nagar,3,1,0,4795.3216374269
553,802,36.0,855,Jamia Nagar,3,1,0,4210.526315789473
554,803,39.0,900,Jamia Nagar,3,1,0,4333.333333333333
555,804,27.5,630,Jamia Nagar,2,1,0,4365.079365079365
556,805,37.0,900,Jamia Nagar,3,1,0,4111.111111111111
557,806,22.0,585,Jamia Nagar,2,1,0,3760.6837606837607
558,807,25.0,675,Jamia Nagar,2,1,0,3703.703703703704
559,808,39.0,900,Jamia Nagar,3,1,0,4333.333333333333
560,809,25.0,540,Jamia Nagar,2,1,0,4629.62962962963
561,810,25.0,675,Jamia Nagar,2,1,0,3703.703703703704
562,811,25.0,675,Jamia Nagar,2,1,0,3703.703703703704
563,812,25.0,675,Jamia Nagar,2,1,0,3703.703703703704
564,813,36.0,855,Jamia Nagar,3,1,0,4210.526315789473
565,814,34.0,675,Jamia Nagar,2,1,0,5037.037037037037
566,815,36.0,855,Jamia Nagar,3,1,0,4210.526315789473
567,816,34.0,675,Jamia Nagar,2,1,0,5037.037037037037
568,817,39.0,900,Jamia Nagar,3,1,0,4333.333333333333
569,818,36.0,855,Jamia Nagar,3,1,0,4210.526315789473
570,819,34.0,675,Jamia Nagar,2,1,0,5037.037037037037
571,820,35.0,765,Jamia Nagar,2,1,0,4575.16339869281
572,821,45.0,500,Jasola,1,1,1,9000.0
573,822,110.0,2520,Jasola,4,1,0,4365.079365079365
574,823,35.5,675,Jasola,2,1,0,5259.259259259259
575,824,155.0,1550,Jasola,3,1,1,10000.0
576,825,189.0,1250,Jasola,3,1,0,15120.0
577,826,119.0,1100,Jasola,2,1,0,10818.181818181818
578,827,117.0,1050,Jasola,2,1,0,11142.857142857143
579,828,110.0,1150,Jasola,2,1,0,9565.217391304348
580,829,111.0,1050,Jasola,2,1,0,10571.42857142857
581,830,115.0,1050,Jasola,2,1,0,10952.380952380952
582,831,137.99999,1450,Jasola,3,1,0,9517.240689655173
583,832,126.0,1450,Jasola,3,1,0,8689.655172413793
584,833,116.0,1050,Jasola,2,1,0,11047.619047619048
585,834,136.0,1450,Jasola,3,1,0,9379.310344827589
586,835,116.0,1050,Jasola,2,1,0,11047.619047619048
587,836,136.0,1450,Jasola,3,1,0,9379.310344827589
588,837,44.0,1250,Jasola,2,1,9,3520.0
589,839,100.0,1400,Jasola,3,1,9,7142.857142857143
590,840,40.0,520,Jasola,1,1,9,7692.307692307692
591,843,50.0,972,Jasola,3,1,9,5144.0329218107
592,844,225.0,1450,Jasola,3,1,9,15517.241379310344
593,845,275.0,2970,Jasola,3,1,9,9259.25925925926
594,847,55.0,900,Mahavir Enclave,3,1,0,6111.111111111111
595,848,35.0,650,Mahavir Enclave,2,1,0,5384.615384615385
596,849,32.0,550,Mahavir Enclave,2,1,0,5818.181818181818
597,850,53.5,900,Mahavir Enclave,3,1,0,5944.444444444444
598,851,56.0,900,Mahavir Enclave,3,1,0,6222.222222222223
599,852,54.0,900,Mahavir Enclave,3,1,0,6000.0
600,853,57.0,950,Mahavir Enclave,3,1,0,6000.0
601,854,36.0,675,Mahavir Enclave,2,1,0,5333.333333333333
602,855,38.0,550,Mahavir Enclave,2,1,0,6909.090909090909
603,856,56.0,900,Mahavir Enclave,3,1,0,6222.222222222223
604,857,54.0,900,Mahavir Enclave,3,1,0,6000.0
605,858,60.0,1000,Mahavir Enclave,3,1,0,6000.0
606,859,60.0,990,Mahavir Enclave,3,1,0,6060.606060606061
607,860,60.0,990,Mahavir Enclave,3,1,0,6060.606060606061
608,861,55.0,900,Mahavir Enclave,3,1,0,6111.111111111111
609,862,55.0,900,Mahavir Enclave,3,1,0,6111.111111111111
610,863,55.0,900,Mahavir Enclave,3,1,0,6111.111111111111
611,864,26.0,540,Mahavir Enclave,2,0,9,4814.814814814815
612,865,45.0,900,Mahavir Enclave,3,0,9,5000.0
613,866,45.0,900,Mahavir Enclave,3,0,9,5000.0
614,867,37.0,700,Mahavir Enclave,2,1,9,5285.714285714285
615,868,35.0,700,Mahavir Enclave,2,1,9,5000.0
616,869,26.5,700,Mahavir Enclave,2,1,9,3785.714285714286
617,870,36.0,650,Mahavir Enclave,2,1,9,5538.461538461538
618,871,25.0,650,Mahavir Enclave,2,1,9,3846.153846153846
619,872,42.0,600,Mahavir Enclave,2,1,9,7000.0
620,873,45.0,810,Mansa Ram Park,3,1,0,5555.555555555556
621,874,24.51,550,Mansa Ram Park,2,0,0,4456.363636363636
622,875,32.0,616,Mansa Ram Park,2,1,0,5194.805194805195
623,876,32.0,616,Mansa Ram Park,2,1,0,5194.805194805195
624,877,28.0,505,Mansa Ram Park,2,1,0,5544.554455445545
625,878,28.0,505,Mansa Ram Park,2,1,0,5544.554455445545
626,879,27.0,505,Mansa Ram Park,2,1,0,5346.534653465346
627,880,34.0,675,Mansa Ram Park,2,1,0,5037.037037037037
628,881,27.0,505,Mansa Ram Park,2,1,0,5346.534653465346
629,882,48.0,810,Mansa Ram Park,3,1,0,5925.925925925926
630,883,32.0,616,Mansa Ram Park,2,1,0,5194.805194805195
631,884,31.0,616,Mansa Ram Park,2,1,0,5032.467532467533
632,885,27.0,505,Mansa Ram Park,2,1,0,5346.534653465346
633,886,52.0,855,Mansa Ram Park,3,1,0,6081.87134502924
634,887,33.0,616,Mansa Ram Park,2,1,0,5357.142857142857
635,888,34.0,675,Mansa Ram Park,2,1,0,5037.037037037037
636,889,62.0,900,Mansa Ram Park,3,1,0,6888.888888888889
637,890,48.0,900,Mansa Ram Park,3,1,0,5333.333333333333
638,891,32.0,616,Mansa Ram Park,2,1,0,5194.805194805195
639,892,52.0,1000,Mansa Ram Park,3,1,0,5200.0
640,893,53.0,1000,Mansa Ram Park,3,1,0,5300.0
641,894,53.0,1000,Mansa Ram Park,3,1,0,5300.0
642,895,47.0,810,Mansa Ram Park,3,1,0,5802.469135802469
643,896,47.0,855,Mansa Ram Park,3,1,0,5497.076023391813
644,897,23.5,540,Mansa Ram Park,2,0,0,4351.851851851852
645,898,28.0,900,Mansa Ram Park,3,1,9,3111.1111111111118
646,899,55.0,810,Mansa Ram Park,3,1,9,6790.123456790124
647,900,25.0,850,New Ashok Nagar,3,1,9,2941.176470588235
648,901,32.0,700,New Ashok Nagar,2,1,9,4571.428571428572
649,902,26.0,850,New Ashok Nagar,3,1,9,3058.823529411765
650,903,50.0,650,New Ashok Nagar,2,1,9,7692.307692307692
651,904,20.0,760,New Ashok Nagar,2,1,9,2631.5789473684213
652,905,45.0,650,New Ashok Nagar,2,1,9,6923.076923076923
653,906,24.0,650,New Ashok Nagar,2,1,9,3692.307692307693
654,907,56.0,650,New Ashok Nagar,2,1,9,8615.384615384615
655,908,45.0,650,New Ashok Nagar,2,1,9,6923.076923076923
656,909,24.0,650,New Ashok Nagar,2,1,9,3692.307692307693
657,910,43.0,650,New Ashok Nagar,2,1,9,6615.384615384615
658,911,52.0,650,New Ashok Nagar,2,1,9,8000.0
659,912,24.0,650,New Ashok Nagar,2,1,9,3692.307692307693
660,913,25.0,620,New Ashok Nagar,2,1,9,4032.258064516129
661,914,30.0,650,New Ashok Nagar,2,1,9,4615.384615384615
662,915,28.0,850,New Ashok Nagar,3,1,9,3294.1176470588234
663,916,24.0,700,New Ashok Nagar,2,1,9,3428.5714285714284
664,917,25.0,650,New Ashok Nagar,2,1,9,3846.153846153846
665,918,40.0,700,New Ashok Nagar,2,1,9,5714.285714285715
666,919,25.0,1000,New Ashok Nagar,3,1,9,2500.0
667,920,38.0,650,New Ashok Nagar,2,1,9,5846.153846153846
668,921,27.0,550,New Ashok Nagar,2,1,9,4909.090909090909
669,922,30.0,900,New Ashok Nagar,3,1,9,3333.333333333333
670,923,28.0,850,New Ashok Nagar,3,1,9,3294.1176470588234
671,924,24.0,700,New Ashok Nagar,2,1,9,3428.5714285714284
672,925,26.0,650,New Ashok Nagar,2,1,9,4000.0
673,926,25.0,700,New Ashok Nagar,2,1,9,3571.428571428572
674,927,26.0,650,New Ashok Nagar,2,1,9,4000.0
675,928,25.0,620,New Ashok Nagar,2,1,9,4032.258064516129
676,929,30.0,650,New Ashok Nagar,2,1,9,4615.384615384615
677,930,28.0,850,New Ashok Nagar,3,1,9,3294.1176470588234
678,931,24.0,700,New Ashok Nagar,2,1,9,3428.5714285714284
679,932,21.0,650,New Ashok Nagar,2,1,9,3230.769230769231
680,933,75.0,1700,Noida,2,1,9,4411.764705882353
681,934,23.81,1000,Noida,3,1,9,2381.0
682,935,25.2,800,Noida,2,1,9,3150.0
683,936,22.77,800,Noida,2,1,9,2846.25
684,937,21.44,800,Noida,2,1,9,2680.0
685,938,30.0,800,Noida,2,1,9,3750.0
686,939,30.6,1000,Noida,3,1,9,3060.0
687,940,30.15,1000,Noida,3,1,9,3015.0
688,941,30.6,1000,Noida,3,1,9,3060.0
689,942,25.6,1000,Noida,3,1,9,2560.0
690,943,28.9,1000,Noida,3,1,9,2890.0
691,944,22.7,1000,Noida,3,1,9,2270.0
692,945,29.14,800,Noida,2,1,9,3642.5
693,946,24.0,800,Noida,2,1,9,3000.0
694,947,25.0,800,Noida,2,1,9,3125.0
695,949,30.15,800,Noida,2,1,9,3768.75
696,950,30.6,1000,Noida,3,1,9,3060.0
697,951,30.15,1000,Noida,3,1,9,3015.0
698,952,30.6,1000,Noida,3,1,9,3060.0
699,953,25.6,1000,Noida,3,1,9,2560.0
700,954,22.7,1000,Noida,3,1,9,2270.0
701,955,29.14,800,Noida,2,1,9,3642.5
702,956,24.0,1000,Noida,3,1,9,2400.0
703,957,21.79,800,Noida,2,1,9,2723.75
704,958,23.5,800,Noida,2,1,9,2937.5
705,959,29.8,800,Noida,2,1,9,3725.0
706,960,24.0,1000,Noida,3,1,9,2400.0
707,961,30.0,800,Noida,2,1,9,3750.0
708,964,23.0,800,Noida,2,1,9,2875.0
709,965,29.0,800,Noida,2,1,9,3625.0
710,967,29.86,800,Noida,2,1,9,3732.5
711,968,23.05,1000,Noida,3,1,9,2305.0
712,969,28.5,800,Noida,2,1,9,3562.5
713,971,26.1,800,Noida,2,1,9,3262.5
714,972,23.23,1000,Noida,3,1,9,2323.0
715,973,22.05,800,Noida,2,1,9,2756.25
716,974,29.8,800,Noida,2,1,9,3725.0
717,977,22.05,800,Noida,2,1,9,2756.25
718,978,23.08,800,Noida,2,1,9,2885.0
719,979,23.0,800,Noida,2,1,9,2875.0
720,980,20.0,800,Noida,2,1,9,2500.0
721,981,26.0,800,Noida,2,1,9,3250.0
722,982,31.0,800,Noida,2,1,9,3875.0
723,983,27.5,1000,Noida,3,1,9,2750.0
724,984,27.5,800,Noida,2,1,9,3437.5
725,985,21.0,800,Noida,2,1,9,2625.0
726,986,29.0,800,Noida,2,1,9,3625.0
727,987,25.0,1000,Noida,3,1,9,2500.0
728,988,21.0,800,Noida,2,1,9,2625.0
729,989,30.0,800,Noida,2,1,9,3750.0
730,991,23.0,1000,Noida,2,1,9,2300.0
731,992,23.0,800,Noida,2,1,9,2875.0
732,993,26.0,800,Noida,2,1,9,3250.0
733,994,30.0,1000,Noida,2,1,9,3000.0
734,995,25.5,1000,Noida,3,1,9,2550.0
735,996,29.0,1000,Noida,3,1,9,2900.0
736,997,22.99,1000,Noida,3,1,9,2299.0
737,998,24.0,800,Noida,2,1,9,3000.0
738,999,28.0,800,Noida,2,1,9,3500.0
739,1000,30.0,800,Noida,2,1,9,3750.0
740,1001,25.0,1000,Noida,3,1,9,2500.0
741,1002,30.0,1000,Noida,3,1,9,3000.0
742,1003,23.5,1000,Noida,3,1,9,2350.0
743,1004,30.0,1000,Noida,3,1,9,3000.0
744,1005,22.5,1000,Noida,3,1,9,2250.0
745,1006,26.0,800,Noida,2,1,9,3250.0
746,1007,21.9,800,Noida,2,1,9,2737.5
747,1008,21.9,800,Noida,2,1,9,2737.5
748,1009,30.0,800,Noida,2,1,9,3750.0
749,1011,22.0,800,Noida,2,1,9,2750.0
750,1012,30.0,800,Noida,2,1,9,3750.0
751,1013,28.0,1000,Noida,3,1,9,2800.0
752,1014,22.0,800,Noida,2,1,9,2750.0
753,1015,21.5,800,Noida,2,1,9,2687.5
754,1016,29.0,800,Noida,2,1,9,3625.0
755,1017,24.9,1000,Noida,3,1,9,2490.0
756,1018,27.0,800,Noida,2,1,9,3375.0
757,1019,28.0,800,Noida,2,1,9,3500.0
758,1020,22.0,800,Noida,2,1,9,2750.0
759,1021,30.0,800,Noida,2,1,9,3750.0
760,1022,24.0,1000,Noida,3,1,9,2400.0
761,1023,26.0,800,Noida,2,1,9,3250.0
762,1024,25.97,1000,Noida,2,1,9,2597.0
763,1025,27.88,800,Noida,2,1,9,3485.0
764,1026,30.0,800,Noida,2,1,9,3750.0
765,1027,23.5,1000,Noida,3,1,9,2350.0
766,1028,30.0,1000,Noida,3,1,9,3000.0
767,1029,22.5,1000,Noida,3,1,9,2250.0
768,1030,26.0,800,Noida,2,1,9,3250.0
769,1031,30.0,800,Noida,2,1,9,3750.0
770,1032,24.0,1000,Noida,3,1,9,2400.0
771,1033,27.9,800,Noida,2,1,9,3487.5
772,1034,25.8,800,Noida,2,1,9,3225.0
773,1035,31.0,1000,Noida,3,1,9,3100.0
774,1036,29.5,1000,Noida,3,1,9,2950.0
775,1037,23.18,1000,Noida,3,1,9,2318.0
776,1038,30.14,800,Noida,2,1,9,3767.5
777,1039,27.36,1000,Noida,3,1,9,2736.0
778,1040,23.36,800,Noida,2,1,9,2920.0
779,1041,27.9,800,Noida,2,1,9,3487.5
780,1042,23.0,800,Noida,2,1,9,2875.0
781,1043,30.45,800,Noida,2,1,9,3806.25
782,1044,23.0,1000,Noida,3,1,9,2300.0
783,1045,27.0,800,Noida,2,1,9,3375.0
784,1046,29.05,800,Noida,2,1,9,3631.25
785,1047,28.9,1000,Noida,3,1,9,2890.0
786,1048,23.15,1000,Noida,3,1,9,2315.0
787,1049,23.5,800,Noida,2,1,9,2937.5
788,1050,27.0,800,Noida,2,1,9,3375.0
789,1051,31.0,800,Noida,2,1,9,3875.0
790,1052,23.1,1000,Noida,3,1,9,2310.0
791,1053,28.0,800,Noida,2,1,9,3500.0
792,1054,30.5,800,Noida,2,1,9,3812.5
793,1055,24.0,1000,Noida,3,1,9,2400.0
794,1056,24.5,800,Noida,2,1,9,3062.5
795,1057,23.36,800,Noida,2,1,9,2920.0
796,1058,27.9,800,Noida,2,1,9,3487.5
797,1059,23.0,800,Noida,2,1,9,2875.0
798,1060,30.45,800,Noida,2,1,9,3806.25
799,1061,23.0,1000,Noida,3,1,9,2300.0
800,1062,27.0,800,Noida,2,1,9,3375.0
801,1063,29.05,800,Noida,2,1,9,3631.25
802,1064,28.9,1000,Noida,3,1,9,2890.0
803,1065,23.15,1000,Noida,3,1,9,2315.0
804,1066,23.5,800,Noida,2,1,9,2937.5
805,1067,27.0,800,Noida,2,1,9,3375.0
806,1068,31.0,800,Noida,2,1,9,3875.0
807,1069,23.1,1000,Noida,3,1,9,2310.0
808,1070,28.0,800,Noida,2,1,9,3500.0
809,1071,30.5,800,Noida,2,1,9,3812.5
810,1072,24.0,1000,Noida,3,1,9,2400.0
811,1073,23.0,800,Noida,2,1,9,2875.0
812,1074,29.5,800,Noida,2,1,9,3687.5
813,1075,30.0,1000,Noida,3,1,9,3000.0
814,1076,24.0,1000,Noida,3,1,9,2400.0
815,1077,27.0,800,Noida,2,1,9,3375.0
816,1078,26.8,800,Noida,2,1,9,3350.0
817,1079,29.3,800,Noida,2,1,9,3662.5
818,1080,23.15,1000,Noida,3,1,9,2315.0
819,1081,30.0,1000,Noida,3,1,9,3000.0
820,1082,24.5,1000,Noida,3,1,9,2450.0
821,1083,23.0,800,Noida,2,1,9,2875.0
822,1084,27.0,800,Noida,2,1,9,3375.0
823,1085,30.0,800,Noida,2,1,9,3750.0
824,1086,23.0,800,Noida,2,1,9,2875.0
825,1087,27.0,800,Noida,2,1,9,3375.0
826,1088,30.1,800,Noida,2,1,9,3762.5
827,1089,23.0,1000,Noida,3,1,9,2300.0
828,1090,27.0,800,Noida,2,1,9,3375.0
829,1091,23.0,800,Noida,2,1,9,2875.0
830,1092,30.0,800,Noida,2,1,9,3750.0
831,1093,24.0,1000,Noida,3,1,9,2400.0
832,1094,27.9,800,Noida,2,1,9,3487.5
833,1095,25.8,800,Noida,2,1,9,3225.0
834,1096,31.0,1000,Noida,3,1,9,3100.0
835,1097,29.5,1000,Noida,3,1,9,2950.0
836,1098,25.0,1000,Noida,3,1,9,2500.0
837,1099,23.0,1000,Noida,3,1,9,2300.0
838,1100,27.88,800,Noida,2,1,9,3485.0
839,1101,30.0,800,Noida,2,1,9,3750.0
840,1102,24.0,1000,Noida,3,1,9,2400.0
841,1103,26.0,800,Noida,2,1,9,3250.0
842,1104,23.0,1000,Noida,3,1,9,2300.0
843,1105,29.0,800,Noida,2,1,9,3625.0
844,1106,26.0,1000,Noida,3,1,9,2600.0
845,1107,29.99,1000,Noida,2,1,9,2999.0
846,1108,28.75,1000,Noida,3,1,9,2875.0
847,1109,24.0,800,Noida,2,1,9,3000.0
848,1110,20.0,800,Noida,2,1,9,2500.0
849,1111,23.0,800,Noida,2,1,9,2875.0
850,1112,25.0,800,Noida,2,1,9,3125.0
851,1113,22.81,1000,Noida,3,1,9,2281.0
852,1114,30.0,800,Noida,2,1,9,3750.0
853,1115,24.0,1000,Noida,3,1,9,2400.0
854,1116,26.0,800,Noida,2,1,9,3250.0
855,1117,23.0,1000,Noida,3,1,9,2300.0
856,1118,29.0,800,Noida,2,1,9,3625.0
857,1119,26.0,1000,Noida,3,1,9,2600.0
858,1120,29.99,1000,Noida,2,1,9,2999.0
859,1121,28.75,1000,Noida,3,1,9,2875.0
860,1122,24.0,800,Noida,2,1,9,3000.0
861,1123,20.0,800,Noida,2,1,9,2500.0
862,1124,23.0,800,Noida,2,1,9,2875.0
863,1125,25.0,800,Noida,2,1,9,3125.0
864,1126,22.81,1000,Noida,3,1,9,2281.0
865,1127,29.0,800,Noida,2,1,9,3625.0
866,1128,24.0,1000,Noida,3,1,9,2400.0
867,1129,24.0,801,Noida,2,1,9,2996.2546816479403
868,1130,28.0,800,Noida,2,1,9,3500.0
869,1131,28.0,800,Noida,2,1,9,3500.0
870,1132,30.77,800,Noida,2,1,9,3846.25
871,1133,25.97,1000,Noida,3,1,9,2597.0
872,1134,23.61,1000,Noida,3,1,9,2361.0
873,1135,20.0,800,Noida,2,1,9,2500.0
874,1136,22.5,1000,Noida,3,1,9,2250.0
875,1137,27.8,800,Noida,2,1,9,3475.0
876,1138,25.9,800,Noida,2,1,9,3237.5
877,1139,23.99,1000,Noida,3,1,9,2399.0
878,1140,27.97,800,Noida,2,1,9,3496.25
879,1141,23.9,800,Noida,2,1,9,2987.5
880,1142,27.33,800,Noida,2,1,9,3416.25
881,1143,22.5,800,Noida,2,1,9,2812.5
882,1144,30.7,800,Noida,2,1,9,3837.5
883,1145,25.0,1000,Noida,3,1,9,2500.0
884,1146,23.71,1000,Noida,3,1,9,2371.0
885,1147,25.8,800,Noida,2,1,9,3225.0
886,1148,30.7,1000,Noida,3,1,9,3070.0
887,1149,22.0,500,Noida,1,1,9,4400.0
888,1150,24.0,800,Noida,2,1,9,3000.0
889,1151,23.25,800,Noida,2,1,9,2906.25
890,1152,30.0,800,Noida,2,1,9,3750.0
891,1153,29.0,1000,Noida,3,1,9,2900.0
892,1154,23.0,1000,Noida,3,1,9,2300.0
893,1155,28.0,800,Noida,2,1,9,3500.0
894,1156,29.0,800,Noida,2,1,9,3625.0
895,1157,24.0,1000,Noida,3,1,9,2400.0
896,1158,28.0,800,Noida,2,1,9,3500.0
897,1159,30.0,800,Noida,2,1,9,3750.0
898,1160,23.0,1000,Noida,3,1,9,2300.0
899,1161,28.0,800,Noida,2,1,9,3500.0
900,1162,23.5,800,Noida,2,1,9,2937.5
901,1163,27.0,800,Noida,2,1,9,3375.0
902,1164,31.0,800,Noida,2,1,9,3875.0
903,1165,23.1,1000,Noida,3,1,9,2310.0
904,1166,28.0,800,Noida,2,1,9,3500.0
905,1167,30.5,800,Noida,2,1,9,3812.5
906,1168,24.0,1000,Noida,3,1,9,2400.0
